   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.68700E+02  0.89561E+03  0.95201E+03  0.98860E+03  0.10083E+04  0.89327E+03  0.73326E+03  0.58222E+03  0.38686E+03  0.30034E+03
 0.68800E+02  0.89403E+03  0.95008E+03  0.98647E+03  0.10063E+04  0.89270E+03  0.73348E+03  0.58264E+03  0.38712E+03  0.30034E+03
 0.68900E+02  0.89247E+03  0.94817E+03  0.98437E+03  0.10043E+04  0.89212E+03  0.73369E+03  0.58307E+03  0.38738E+03  0.30035E+03
 0.69000E+02  0.89093E+03  0.94629E+03  0.98229E+03  0.10023E+04  0.89154E+03  0.73390E+03  0.58348E+03  0.38765E+03  0.30035E+03
 0.69100E+02  0.88941E+03  0.94443E+03  0.98024E+03  0.10004E+04  0.89095E+03  0.73410E+03  0.58390E+03  0.38791E+03  0.30036E+03
 0.69200E+02  0.88790E+03  0.94259E+03  0.97821E+03  0.99844E+03  0.89036E+03  0.73430E+03  0.58432E+03  0.38817E+03  0.30036E+03
 0.69300E+02  0.88641E+03  0.94078E+03  0.97621E+03  0.99652E+03  0.88977E+03  0.73449E+03  0.58473E+03  0.38844E+03  0.30036E+03
 0.69400E+02  0.88493E+03  0.93898E+03  0.97424E+03  0.99462E+03  0.88917E+03  0.73468E+03  0.58514E+03  0.38870E+03  0.30037E+03
 0.69500E+02  0.88347E+03  0.93720E+03  0.97228E+03  0.99274E+03  0.88857E+03  0.73486E+03  0.58555E+03  0.38897E+03  0.30037E+03
 0.69600E+02  0.88202E+03  0.93545E+03  0.97035E+03  0.99088E+03  0.88796E+03  0.73504E+03  0.58596E+03  0.38923E+03  0.30038E+03
 0.69700E+02  0.88059E+03  0.93371E+03  0.96844E+03  0.98903E+03  0.88735E+03  0.73522E+03  0.58637E+03  0.38950E+03  0.30038E+03
 0.69800E+02  0.87917E+03  0.93199E+03  0.96655E+03  0.98721E+03  0.88674E+03  0.73539E+03  0.58677E+03  0.38976E+03  0.30038E+03
 0.69900E+02  0.87776E+03  0.93028E+03  0.96468E+03  0.98539E+03  0.88613E+03  0.73555E+03  0.58718E+03  0.39002E+03  0.30039E+03
 0.70000E+02  0.87637E+03  0.92860E+03  0.96283E+03  0.98360E+03  0.88551E+03  0.73572E+03  0.58758E+03  0.39029E+03  0.30039E+03
 0.70100E+02  0.87499E+03  0.92693E+03  0.96100E+03  0.98182E+03  0.88489E+03  0.73587E+03  0.58798E+03  0.39055E+03  0.30040E+03
 0.70200E+02  0.87362E+03  0.92528E+03  0.95919E+03  0.98006E+03  0.88427E+03  0.73602E+03  0.58838E+03  0.39082E+03  0.30040E+03
 0.70300E+02  0.87226E+03  0.92365E+03  0.95740E+03  0.97831E+03  0.88365E+03  0.73617E+03  0.58878E+03  0.39108E+03  0.30041E+03
 0.70400E+02  0.87091E+03  0.92203E+03  0.95563E+03  0.97658E+03  0.88302E+03  0.73632E+03  0.58918E+03  0.39135E+03  0.30041E+03
 0.70500E+02  0.86958E+03  0.92043E+03  0.95387E+03  0.97487E+03  0.88240E+03  0.73646E+03  0.58958E+03  0.39161E+03  0.30042E+03
 0.70600E+02  0.86825E+03  0.91884E+03  0.95214E+03  0.97316E+03  0.88178E+03  0.73659E+03  0.58997E+03  0.39188E+03  0.30042E+03
 0.70700E+02  0.86694E+03  0.91727E+03  0.95042E+03  0.97148E+03  0.88115E+03  0.73672E+03  0.59036E+03  0.39214E+03  0.30042E+03
 0.70800E+02  0.86564E+03  0.91571E+03  0.94872E+03  0.96980E+03  0.88052E+03  0.73685E+03  0.59075E+03  0.39241E+03  0.30043E+03
 0.70900E+02  0.86435E+03  0.91417E+03  0.94703E+03  0.96815E+03  0.87989E+03  0.73697E+03  0.59114E+03  0.39267E+03  0.30043E+03
 0.71000E+02  0.86307E+03  0.91264E+03  0.94536E+03  0.96651E+03  0.87926E+03  0.73709E+03  0.59153E+03  0.39294E+03  0.30044E+03
 0.71100E+02  0.86180E+03  0.91112E+03  0.94371E+03  0.96489E+03  0.87863E+03  0.73720E+03  0.59192E+03  0.39320E+03  0.30044E+03
 0.71200E+02  0.86054E+03  0.90961E+03  0.94207E+03  0.96328E+03  0.87800E+03  0.73731E+03  0.59230E+03  0.39347E+03  0.30045E+03
 0.71300E+02  0.85929E+03  0.90812E+03  0.94045E+03  0.96168E+03  0.87737E+03  0.73742E+03  0.59269E+03  0.39373E+03  0.30045E+03
 0.71400E+02  0.85805E+03  0.90664E+03  0.93883E+03  0.96010E+03  0.87674E+03  0.73752E+03  0.59307E+03  0.39400E+03  0.30046E+03
 0.71500E+02  0.85682E+03  0.90517E+03  0.93724E+03  0.95853E+03  0.87610E+03  0.73762E+03  0.59345E+03  0.39426E+03  0.30046E+03
 0.71600E+02  0.85560E+03  0.90372E+03  0.93565E+03  0.95697E+03  0.87547E+03  0.73771E+03  0.59382E+03  0.39453E+03  0.30047E+03
 0.71700E+02  0.85439E+03  0.90227E+03  0.93409E+03  0.95543E+03  0.87484E+03  0.73780E+03  0.59420E+03  0.39479E+03  0.30047E+03
 0.71800E+02  0.85319E+03  0.90084E+03  0.93253E+03  0.95390E+03  0.87421E+03  0.73789E+03  0.59457E+03  0.39506E+03  0.30048E+03
 0.71900E+02  0.85199E+03  0.89942E+03  0.93099E+03  0.95238E+03  0.87358E+03  0.73797E+03  0.59494E+03  0.39532E+03  0.30048E+03
 0.72000E+02  0.85081E+03  0.89801E+03  0.92946E+03  0.95087E+03  0.87294E+03  0.73805E+03  0.59531E+03  0.39559E+03  0.30049E+03
 0.72100E+02  0.84963E+03  0.89661E+03  0.92794E+03  0.94938E+03  0.87231E+03  0.73812E+03  0.59567E+03  0.39585E+03  0.30049E+03
 0.72200E+02  0.84845E+03  0.89523E+03  0.92644E+03  0.94790E+03  0.87168E+03  0.73819E+03  0.59604E+03  0.39612E+03  0.30050E+03
 0.72300E+02  0.84729E+03  0.89385E+03  0.92495E+03  0.94643E+03  0.87104E+03  0.73826E+03  0.59640E+03  0.39638E+03  0.30050E+03
 0.72400E+02  0.84613E+03  0.89248E+03  0.92347E+03  0.94497E+03  0.87041E+03  0.73832E+03  0.59676E+03  0.39665E+03  0.30051E+03
 0.72500E+02  0.84497E+03  0.89112E+03  0.92201E+03  0.94352E+03  0.86978E+03  0.73838E+03  0.59712E+03  0.39692E+03  0.30051E+03
 0.72600E+02  0.84383E+03  0.88977E+03  0.92055E+03  0.94209E+03  0.86915E+03  0.73843E+03  0.59748E+03  0.39718E+03  0.30052E+03
 0.72700E+02  0.84269E+03  0.88843E+03  0.91911E+03  0.94067E+03  0.86852E+03  0.73849E+03  0.59783E+03  0.39744E+03  0.30052E+03
 0.72800E+02  0.84156E+03  0.88710E+03  0.91767E+03  0.93926E+03  0.86789E+03  0.73853E+03  0.59818E+03  0.39771E+03  0.30053E+03
 0.72900E+02  0.84043E+03  0.88578E+03  0.91625E+03  0.93786E+03  0.86727E+03  0.73858E+03  0.59853E+03  0.39798E+03  0.30054E+03
 0.73000E+02  0.83932E+03  0.88447E+03  0.91483E+03  0.93648E+03  0.86664E+03  0.73862E+03  0.59888E+03  0.39824E+03  0.30054E+03
 0.73100E+02  0.83821E+03  0.88316E+03  0.91343E+03  0.93510E+03  0.86602E+03  0.73866E+03  0.59923E+03  0.39851E+03  0.30055E+03
 0.73200E+02  0.83711E+03  0.88187E+03  0.91204E+03  0.93373E+03  0.86539E+03  0.73870E+03  0.59958E+03  0.39877E+03  0.30055E+03
 0.73300E+02  0.83601E+03  0.88058E+03  0.91065E+03  0.93237E+03  0.86477E+03  0.73873E+03  0.59992E+03  0.39904E+03  0.30056E+03
 0.73400E+02  0.83492E+03  0.87930E+03  0.90928E+03  0.93103E+03  0.86414E+03  0.73876E+03  0.60026E+03  0.39930E+03  0.30056E+03
 0.73500E+02  0.83384E+03  0.87803E+03  0.90791E+03  0.92969E+03  0.86352E+03  0.73878E+03  0.60060E+03  0.39957E+03  0.30057E+03
 0.73600E+02  0.83276E+03  0.87677E+03  0.90656E+03  0.92837E+03  0.86290E+03  0.73881E+03  0.60094E+03  0.39983E+03  0.30057E+03
 0.73700E+02  0.83169E+03  0.87552E+03  0.90521E+03  0.92705E+03  0.86228E+03  0.73883E+03  0.60127E+03  0.40010E+03  0.30058E+03
 0.73800E+02  0.83062E+03  0.87427E+03  0.90388E+03  0.92574E+03  0.86166E+03  0.73884E+03  0.60161E+03  0.40037E+03  0.30059E+03
 0.73900E+02  0.82956E+03  0.87303E+03  0.90255E+03  0.92445E+03  0.86105E+03  0.73886E+03  0.60194E+03  0.40063E+03  0.30059E+03
 0.74000E+02  0.82850E+03  0.87180E+03  0.90123E+03  0.92316E+03  0.86043E+03  0.73887E+03  0.60227E+03  0.40090E+03  0.30060E+03
 0.74100E+02  0.82744E+03  0.87058E+03  0.89993E+03  0.92188E+03  0.85982E+03  0.73887E+03  0.60260E+03  0.40116E+03  0.30060E+03
 0.74200E+02  0.82639E+03  0.86936E+03  0.89863E+03  0.92061E+03  0.85921E+03  0.73888E+03  0.60292E+03  0.40143E+03  0.30061E+03
 0.74300E+02  0.82535E+03  0.86815E+03  0.89734E+03  0.91935E+03  0.85860E+03  0.73888E+03  0.60324E+03  0.40169E+03  0.30062E+03
 0.74400E+02  0.82431E+03  0.86694E+03  0.89605E+03  0.91810E+03  0.85799E+03  0.73888E+03  0.60357E+03  0.40196E+03  0.30062E+03
 0.74500E+02  0.82327E+03  0.86574E+03  0.89477E+03  0.91686E+03  0.85738E+03  0.73888E+03  0.60388E+03  0.40223E+03  0.30063E+03
 0.74600E+02  0.82225E+03  0.86455E+03  0.89351E+03  0.91562E+03  0.85677E+03  0.73887E+03  0.60420E+03  0.40249E+03  0.30063E+03
 0.74700E+02  0.82122E+03  0.86337E+03  0.89225E+03  0.91440E+03  0.85616E+03  0.73886E+03  0.60451E+03  0.40276E+03  0.30064E+03
 0.74800E+02  0.82021E+03  0.86219E+03  0.89099E+03  0.91318E+03  0.85556E+03  0.73885E+03  0.60483E+03  0.40303E+03  0.30065E+03
 0.74900E+02  0.81920E+03  0.86102E+03  0.88975E+03  0.91197E+03  0.85495E+03  0.73883E+03  0.60513E+03  0.40329E+03  0.30065E+03
 0.75000E+02  0.81819E+03  0.85985E+03  0.88851E+03  0.91077E+03  0.85435E+03  0.73881E+03  0.60544E+03  0.40356E+03  0.30066E+03
 0.75100E+02  0.81719E+03  0.85869E+03  0.88728E+03  0.90958E+03  0.85375E+03  0.73879E+03  0.60575E+03  0.40382E+03  0.30067E+03
 0.75200E+02  0.81620E+03  0.85754E+03  0.88605E+03  0.90840E+03  0.85315E+03  0.73877E+03  0.60605E+03  0.40409E+03  0.30067E+03
 0.75300E+02  0.81521E+03  0.85639E+03  0.88484E+03  0.90722E+03  0.85255E+03  0.73875E+03  0.60635E+03  0.40435E+03  0.30068E+03
 0.75400E+02  0.81423E+03  0.85525E+03  0.88363E+03  0.90605E+03  0.85196E+03  0.73872E+03  0.60664E+03  0.40462E+03  0.30069E+03
 0.75500E+02  0.81325E+03  0.85412E+03  0.88242E+03  0.90489E+03  0.85136E+03  0.73869E+03  0.60694E+03  0.40488E+03  0.30069E+03
 0.75600E+02  0.81228E+03  0.85299E+03  0.88123E+03  0.90374E+03  0.85077E+03  0.73865E+03  0.60724E+03  0.40515E+03  0.30070E+03
 0.75700E+02  0.81131E+03  0.85186E+03  0.88004E+03  0.90259E+03  0.85017E+03  0.73862E+03  0.60753E+03  0.40541E+03  0.30070E+03
 0.75800E+02  0.81035E+03  0.85075E+03  0.87886E+03  0.90145E+03  0.84959E+03  0.73858E+03  0.60782E+03  0.40568E+03  0.30071E+03
 0.75900E+02  0.80940E+03  0.84963E+03  0.87768E+03  0.90032E+03  0.84900E+03  0.73854E+03  0.60811E+03  0.40594E+03  0.30072E+03
 0.76000E+02  0.80845E+03  0.84853E+03  0.87651E+03  0.89920E+03  0.84841E+03  0.73850E+03  0.60839E+03  0.40620E+03  0.30073E+03
 0.76100E+02  0.80750E+03  0.84743E+03  0.87535E+03  0.89808E+03  0.84783E+03  0.73846E+03  0.60867E+03  0.40647E+03  0.30073E+03
 0.76200E+02  0.80656E+03  0.84633E+03  0.87420E+03  0.89697E+03  0.84724E+03  0.73841E+03  0.60896E+03  0.40674E+03  0.30074E+03
 0.76300E+02  0.80563E+03  0.84524E+03  0.87305E+03  0.89587E+03  0.84666E+03  0.73836E+03  0.60924E+03  0.40700E+03  0.30075E+03
 0.76400E+02  0.80470E+03  0.84416E+03  0.87190E+03  0.89477E+03  0.84608E+03  0.73831E+03  0.60951E+03  0.40726E+03  0.30075E+03
 0.76500E+02  0.80377E+03  0.84308E+03  0.87077E+03  0.89368E+03  0.84549E+03  0.73826E+03  0.60979E+03  0.40753E+03  0.30076E+03
 0.76600E+02  0.80285E+03  0.84201E+03  0.86964E+03  0.89259E+03  0.84491E+03  0.73820E+03  0.61007E+03  0.40780E+03  0.30077E+03
 0.76700E+02  0.80194E+03  0.84094E+03  0.86851E+03  0.89151E+03  0.84434E+03  0.73814E+03  0.61034E+03  0.40806E+03  0.30077E+03
 0.76800E+02  0.80103E+03  0.83988E+03  0.86739E+03  0.89044E+03  0.84376E+03  0.73809E+03  0.61061E+03  0.40832E+03  0.30078E+03
 0.76900E+02  0.80012E+03  0.83883E+03  0.86628E+03  0.88938E+03  0.84318E+03  0.73802E+03  0.61087E+03  0.40859E+03  0.30079E+03
 0.77000E+02  0.79923E+03  0.83777E+03  0.86517E+03  0.88832E+03  0.84261E+03  0.73796E+03  0.61114E+03  0.40885E+03  0.30080E+03
 0.77100E+02  0.79832E+03  0.83673E+03  0.86407E+03  0.88726E+03  0.84203E+03  0.73790E+03  0.61140E+03  0.40912E+03  0.30080E+03
 0.77200E+02  0.79742E+03  0.83568E+03  0.86298E+03  0.88622E+03  0.84146E+03  0.73783E+03  0.61166E+03  0.40938E+03  0.30081E+03
 0.77300E+02  0.79652E+03  0.83464E+03  0.86189E+03  0.88517E+03  0.84090E+03  0.73776E+03  0.61192E+03  0.40964E+03  0.30082E+03
 0.77400E+02  0.79562E+03  0.83361E+03  0.86080E+03  0.88414E+03  0.84033E+03  0.73769E+03  0.61218E+03  0.40990E+03  0.30082E+03
 0.77500E+02  0.79473E+03  0.83258E+03  0.85972E+03  0.88311E+03  0.83976E+03  0.73762E+03  0.61244E+03  0.41017E+03  0.30083E+03
 0.77600E+02  0.79385E+03  0.83155E+03  0.85865E+03  0.88208E+03  0.83920E+03  0.73755E+03  0.61269E+03  0.41043E+03  0.30084E+03
 0.77700E+02  0.79297E+03  0.83053E+03  0.85758E+03  0.88106E+03  0.83863E+03  0.73747E+03  0.61294E+03  0.41069E+03  0.30085E+03
 0.77800E+02  0.79209E+03  0.82951E+03  0.85651E+03  0.88005E+03  0.83807E+03  0.73740E+03  0.61319E+03  0.41095E+03  0.30086E+03
 0.77900E+02  0.79121E+03  0.82850E+03  0.85545E+03  0.87904E+03  0.83750E+03  0.73732E+03  0.61343E+03  0.41121E+03  0.30086E+03
 0.78000E+02  0.79034E+03  0.82749E+03  0.85440E+03  0.87804E+03  0.83695E+03  0.73724E+03  0.61368E+03  0.41148E+03  0.30087E+03
 0.78100E+02  0.78948E+03  0.82649E+03  0.85335E+03  0.87704E+03  0.83638E+03  0.73716E+03  0.61392E+03  0.41174E+03  0.30088E+03
 0.78200E+02  0.78862E+03  0.82549E+03  0.85230E+03  0.87605E+03  0.83582E+03  0.73707E+03  0.61416E+03  0.41200E+03  0.30089E+03
 0.78300E+02  0.78776E+03  0.82449E+03  0.85126E+03  0.87507E+03  0.83526E+03  0.73699E+03  0.61440E+03  0.41226E+03  0.30089E+03
 0.78400E+02  0.78691E+03  0.82350E+03  0.85022E+03  0.87408E+03  0.83471E+03  0.73690E+03  0.61464E+03  0.41253E+03  0.30090E+03
 0.78500E+02  0.78606E+03  0.82252E+03  0.84919E+03  0.87311E+03  0.83415E+03  0.73681E+03  0.61487E+03  0.41279E+03  0.30091E+03
 0.78600E+02  0.78521E+03  0.82154E+03  0.84816E+03  0.87213E+03  0.83360E+03  0.73672E+03  0.61510E+03  0.41305E+03  0.30092E+03
 0.78700E+02  0.78437E+03  0.82057E+03  0.84714E+03  0.87117E+03  0.83304E+03  0.73663E+03  0.61533E+03  0.41331E+03  0.30093E+03
 0.78800E+02  0.78353E+03  0.81960E+03  0.84612E+03  0.87021E+03  0.83249E+03  0.73654E+03  0.61556E+03  0.41357E+03  0.30094E+03
 0.78900E+02  0.78270E+03  0.81864E+03  0.84511E+03  0.86925E+03  0.83194E+03  0.73644E+03  0.61579E+03  0.41384E+03  0.30094E+03
 0.79000E+02  0.78187E+03  0.81768E+03  0.84410E+03  0.86829E+03  0.83139E+03  0.73635E+03  0.61601E+03  0.41410E+03  0.30095E+03
 0.79100E+02  0.78105E+03  0.81672E+03  0.84309E+03  0.86735E+03  0.83084E+03  0.73625E+03  0.61624E+03  0.41436E+03  0.30096E+03
 0.79200E+02  0.78023E+03  0.81577E+03  0.84209E+03  0.86640E+03  0.83029E+03  0.73616E+03  0.61646E+03  0.41462E+03  0.30097E+03
 0.79300E+02  0.77941E+03  0.81483E+03  0.84109E+03  0.86546E+03  0.82975E+03  0.73606E+03  0.61668E+03  0.41488E+03  0.30098E+03
 0.79400E+02  0.77860E+03  0.81389E+03  0.84009E+03  0.86452E+03  0.82920E+03  0.73596E+03  0.61689E+03  0.41515E+03  0.30099E+03
 0.79500E+02  0.77779E+03  0.81295E+03  0.83910E+03  0.86359E+03  0.82866E+03  0.73586E+03  0.61711E+03  0.41541E+03  0.30099E+03
 0.79600E+02  0.77699E+03  0.81202E+03  0.83811E+03  0.86267E+03  0.82812E+03  0.73575E+03  0.61732E+03  0.41567E+03  0.30100E+03
 0.79700E+02  0.77619E+03  0.81110E+03  0.83713E+03  0.86174E+03  0.82758E+03  0.73565E+03  0.61753E+03  0.41593E+03  0.30101E+03
 0.79800E+02  0.77539E+03  0.81018E+03  0.83615E+03  0.86082E+03  0.82704E+03  0.73554E+03  0.61774E+03  0.41619E+03  0.30102E+03
 0.79900E+02  0.77460E+03  0.80926E+03  0.83517E+03  0.85991E+03  0.82651E+03  0.73544E+03  0.61795E+03  0.41645E+03  0.30103E+03
 0.80000E+02  0.77381E+03  0.80835E+03  0.83420E+03  0.85900E+03  0.82597E+03  0.73533E+03  0.61815E+03  0.41671E+03  0.30104E+03
 0.80100E+02  0.77302E+03  0.80744E+03  0.83323E+03  0.85809E+03  0.82543E+03  0.73522E+03  0.61836E+03  0.41697E+03  0.30105E+03
 0.80200E+02  0.77225E+03  0.80654E+03  0.83226E+03  0.85719E+03  0.82490E+03  0.73511E+03  0.61856E+03  0.41723E+03  0.30106E+03
 0.80300E+02  0.77147E+03  0.80564E+03  0.83130E+03  0.85629E+03  0.82437E+03  0.73500E+03  0.61876E+03  0.41749E+03  0.30106E+03
 0.80400E+02  0.77070E+03  0.80475E+03  0.83033E+03  0.85539E+03  0.82383E+03  0.73488E+03  0.61896E+03  0.41775E+03  0.30107E+03
 0.80500E+02  0.76993E+03  0.80386E+03  0.82938E+03  0.85450E+03  0.82330E+03  0.73477E+03  0.61915E+03  0.41801E+03  0.30108E+03
 0.80600E+02  0.76916E+03  0.80298E+03  0.82843E+03  0.85361E+03  0.82278E+03  0.73465E+03  0.61935E+03  0.41826E+03  0.30109E+03
 0.80700E+02  0.76840E+03  0.80210E+03  0.82749E+03  0.85272E+03  0.82225E+03  0.73454E+03  0.61954E+03  0.41852E+03  0.30110E+03
 0.80800E+02  0.76764E+03  0.80122E+03  0.82654E+03  0.85184E+03  0.82172E+03  0.73442E+03  0.61973E+03  0.41878E+03  0.30111E+03
 0.80900E+02  0.76689E+03  0.80035E+03  0.82561E+03  0.85096E+03  0.82120E+03  0.73430E+03  0.61992E+03  0.41904E+03  0.30112E+03
 0.81000E+02  0.76614E+03  0.79948E+03  0.82467E+03  0.85008E+03  0.82067E+03  0.73418E+03  0.62011E+03  0.41929E+03  0.30113E+03
 0.81100E+02  0.76539E+03  0.79862E+03  0.82375E+03  0.84921E+03  0.82015E+03  0.73406E+03  0.62029E+03  0.41955E+03  0.30114E+03
 0.81200E+02  0.76465E+03  0.79776E+03  0.82282E+03  0.84834E+03  0.81962E+03  0.73394E+03  0.62048E+03  0.41981E+03  0.30115E+03
 0.81300E+02  0.76391E+03  0.79690E+03  0.82190E+03  0.84747E+03  0.81910E+03  0.73382E+03  0.62066E+03  0.42006E+03  0.30116E+03
 0.81400E+02  0.76318E+03  0.79605E+03  0.82099E+03  0.84660E+03  0.81858E+03  0.73369E+03  0.62084E+03  0.42032E+03  0.30117E+03
 0.81500E+02  0.76245E+03  0.79521E+03  0.82008E+03  0.84574E+03  0.81806E+03  0.73357E+03  0.62102E+03  0.42057E+03  0.30118E+03
 0.81600E+02  0.76172E+03  0.79437E+03  0.81917E+03  0.84488E+03  0.81754E+03  0.73344E+03  0.62120E+03  0.42083E+03  0.30119E+03
 0.81700E+02  0.76100E+03  0.79353E+03  0.81827E+03  0.84403E+03  0.81703E+03  0.73332E+03  0.62137E+03  0.42109E+03  0.30119E+03
 0.81800E+02  0.76027E+03  0.79270E+03  0.81738E+03  0.84317E+03  0.81651E+03  0.73319E+03  0.62154E+03  0.42134E+03  0.30120E+03
 0.81900E+02  0.75956E+03  0.79187E+03  0.81648E+03  0.84232E+03  0.81599E+03  0.73306E+03  0.62172E+03  0.42160E+03  0.30121E+03
 0.82000E+02  0.75884E+03  0.79104E+03  0.81560E+03  0.84147E+03  0.81548E+03  0.73293E+03  0.62188E+03  0.42186E+03  0.30123E+03
 0.82100E+02  0.75813E+03  0.79022E+03  0.81471E+03  0.84062E+03  0.81497E+03  0.73280E+03  0.62205E+03  0.42211E+03  0.30124E+03
 0.82200E+02  0.75743E+03  0.78940E+03  0.81383E+03  0.83978E+03  0.81445E+03  0.73267E+03  0.62222E+03  0.42237E+03  0.30125E+03
 0.82300E+02  0.75672E+03  0.78859E+03  0.81296E+03  0.83893E+03  0.81394E+03  0.73254E+03  0.62238E+03  0.42262E+03  0.30125E+03
 0.82400E+02  0.75602E+03  0.78778E+03  0.81208E+03  0.83809E+03  0.81343E+03  0.73240E+03  0.62255E+03  0.42288E+03  0.30126E+03
 0.82500E+02  0.75533E+03  0.78698E+03  0.81122E+03  0.83724E+03  0.81292E+03  0.73227E+03  0.62271E+03  0.42313E+03  0.30127E+03
 0.82600E+02  0.75463E+03  0.78617E+03  0.81035E+03  0.83640E+03  0.81241E+03  0.73213E+03  0.62287E+03  0.42338E+03  0.30129E+03
 0.82700E+02  0.75394E+03  0.78538E+03  0.80949E+03  0.83555E+03  0.81190E+03  0.73200E+03  0.62303E+03  0.42363E+03  0.30130E+03
 0.82800E+02  0.75325E+03  0.78458E+03  0.80863E+03  0.83471E+03  0.81139E+03  0.73186E+03  0.62318E+03  0.42388E+03  0.30131E+03
 0.82900E+02  0.75257E+03  0.78379E+03  0.80778E+03  0.83386E+03  0.81089E+03  0.73172E+03  0.62334E+03  0.42413E+03  0.30132E+03
 0.83000E+02  0.75189E+03  0.78301E+03  0.80693E+03  0.83300E+03  0.81038E+03  0.73158E+03  0.62349E+03  0.42438E+03  0.30133E+03
 0.83100E+02  0.75121E+03  0.78222E+03  0.80609E+03  0.83213E+03  0.80988E+03  0.73145E+03  0.62365E+03  0.42463E+03  0.30134E+03
 0.83200E+02  0.75054E+03  0.78144E+03  0.80525E+03  0.83126E+03  0.80937E+03  0.73130E+03  0.62380E+03  0.42488E+03  0.30135E+03
 0.83300E+02  0.74986E+03  0.78067E+03  0.80441E+03  0.83039E+03  0.80887E+03  0.73116E+03  0.62395E+03  0.42513E+03  0.30136E+03
 0.83400E+02  0.74919E+03  0.77990E+03  0.80357E+03  0.82952E+03  0.80836E+03  0.73102E+03  0.62409E+03  0.42538E+03  0.30137E+03
 0.83500E+02  0.74852E+03  0.77913E+03  0.80274E+03  0.82864E+03  0.80786E+03  0.73088E+03  0.62424E+03  0.42563E+03  0.30138E+03
 0.83600E+02  0.74785E+03  0.77836E+03  0.80191E+03  0.82777E+03  0.80735E+03  0.73073E+03  0.62438E+03  0.42588E+03  0.30139E+03
 0.83700E+02  0.74718E+03  0.77759E+03  0.80108E+03  0.82691E+03  0.80685E+03  0.73059E+03  0.62453E+03  0.42613E+03  0.30140E+03
 0.83800E+02  0.74652E+03  0.77683E+03  0.80026E+03  0.82605E+03  0.80635E+03  0.73044E+03  0.62467E+03  0.42638E+03  0.30141E+03
 0.83900E+02  0.74585E+03  0.77607E+03  0.79943E+03  0.82519E+03  0.80585E+03  0.73029E+03  0.62481E+03  0.42663E+03  0.30142E+03
 0.84000E+02  0.74519E+03  0.77532E+03  0.79862E+03  0.82435E+03  0.80534E+03  0.73014E+03  0.62495E+03  0.42688E+03  0.30144E+03
 0.84100E+02  0.74453E+03  0.77456E+03  0.79780E+03  0.82350E+03  0.80484E+03  0.73000E+03  0.62508E+03  0.42713E+03  0.30145E+03
 0.84200E+02  0.74388E+03  0.77381E+03  0.79699E+03  0.82267E+03  0.80434E+03  0.72985E+03  0.62522E+03  0.42738E+03  0.30146E+03
 0.84300E+02  0.74322E+03  0.77306E+03  0.79618E+03  0.82184E+03  0.80384E+03  0.72970E+03  0.62535E+03  0.42762E+03  0.30147E+03
 0.84400E+02  0.74257E+03  0.77231E+03  0.79537E+03  0.82101E+03  0.80334E+03  0.72955E+03  0.62548E+03  0.42787E+03  0.30148E+03
 0.84500E+02  0.74192E+03  0.77157E+03  0.79457E+03  0.82020E+03  0.80284E+03  0.72940E+03  0.62561E+03  0.42812E+03  0.30149E+03
 0.84600E+02  0.74127E+03  0.77083E+03  0.79377E+03  0.81938E+03  0.80234E+03  0.72925E+03  0.62574E+03  0.42837E+03  0.30150E+03
 0.84700E+02  0.74062E+03  0.77009E+03  0.79297E+03  0.81857E+03  0.80184E+03  0.72909E+03  0.62587E+03  0.42862E+03  0.30151E+03
 0.84800E+02  0.73998E+03  0.76936E+03  0.79218E+03  0.81777E+03  0.80135E+03  0.72894E+03  0.62600E+03  0.42887E+03  0.30153E+03
 0.84900E+02  0.73934E+03  0.76862E+03  0.79139E+03  0.81697E+03  0.80085E+03  0.72879E+03  0.62612E+03  0.42911E+03  0.30154E+03
 0.85000E+02  0.73870E+03  0.76789E+03  0.79060E+03  0.81618E+03  0.80035E+03  0.72864E+03  0.62624E+03  0.42936E+03  0.30155E+03
 0.85100E+02  0.73807E+03  0.76717E+03  0.78982E+03  0.81539E+03  0.79986E+03  0.72848E+03  0.62637E+03  0.42961E+03  0.30156E+03
 0.85200E+02  0.73743E+03  0.76644E+03  0.78904E+03  0.81460E+03  0.79936E+03  0.72833E+03  0.62649E+03  0.42986E+03  0.30157E+03
 0.85300E+02  0.73680E+03  0.76572E+03  0.78827E+03  0.81382E+03  0.79887E+03  0.72817E+03  0.62660E+03  0.43010E+03  0.30158E+03
 0.85400E+02  0.73617E+03  0.76501E+03  0.78750E+03  0.81305E+03  0.79838E+03  0.72801E+03  0.62672E+03  0.43035E+03  0.30160E+03
 0.85500E+02  0.73555E+03  0.76429E+03  0.78673E+03  0.81227E+03  0.79788E+03  0.72786E+03  0.62684E+03  0.43060E+03  0.30161E+03
 0.85600E+02  0.73492E+03  0.76358E+03  0.78596E+03  0.81150E+03  0.79739E+03  0.72770E+03  0.62695E+03  0.43084E+03  0.30162E+03
 0.85700E+02  0.73430E+03  0.76287E+03  0.78520E+03  0.81074E+03  0.79690E+03  0.72754E+03  0.62706E+03  0.43109E+03  0.30163E+03
 0.85800E+02  0.73368E+03  0.76217E+03  0.78445E+03  0.80998E+03  0.79642E+03  0.72738E+03  0.62717E+03  0.43133E+03  0.30165E+03
