   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.10310E+03  0.55499E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55560E+03  0.57949E+03  0.52178E+03  0.30868E+03
 0.10320E+03  0.55474E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55535E+03  0.57921E+03  0.52171E+03  0.30873E+03
 0.10330E+03  0.55448E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55509E+03  0.57892E+03  0.52163E+03  0.30877E+03
 0.10340E+03  0.55422E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55483E+03  0.57864E+03  0.52155E+03  0.30882E+03
 0.10350E+03  0.55397E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55458E+03  0.57836E+03  0.52148E+03  0.30887E+03
 0.10360E+03  0.55371E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55432E+03  0.57807E+03  0.52140E+03  0.30892E+03
 0.10370E+03  0.55346E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55406E+03  0.57779E+03  0.52132E+03  0.30897E+03
 0.10380E+03  0.55321E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55381E+03  0.57751E+03  0.52124E+03  0.30902E+03
 0.10390E+03  0.55295E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55355E+03  0.57723E+03  0.52116E+03  0.30907E+03
 0.10400E+03  0.55270E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55330E+03  0.57695E+03  0.52109E+03  0.30912E+03
 0.10410E+03  0.55245E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55305E+03  0.57668E+03  0.52101E+03  0.30917E+03
 0.10420E+03  0.55219E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55279E+03  0.57640E+03  0.52093E+03  0.30922E+03
 0.10430E+03  0.55194E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55254E+03  0.57612E+03  0.52085E+03  0.30927E+03
 0.10440E+03  0.55169E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55229E+03  0.57585E+03  0.52077E+03  0.30932E+03
 0.10450E+03  0.55144E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55204E+03  0.57557E+03  0.52069E+03  0.30937E+03
 0.10460E+03  0.55119E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55178E+03  0.57530E+03  0.52061E+03  0.30942E+03
 0.10470E+03  0.55094E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55153E+03  0.57502E+03  0.52053E+03  0.30947E+03
 0.10480E+03  0.55069E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55128E+03  0.57475E+03  0.52045E+03  0.30952E+03
 0.10490E+03  0.55044E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55103E+03  0.57448E+03  0.52037E+03  0.30958E+03
 0.10500E+03  0.55019E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55078E+03  0.57421E+03  0.52029E+03  0.30963E+03
 0.10510E+03  0.54995E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55053E+03  0.57393E+03  0.52021E+03  0.30968E+03
 0.10520E+03  0.54970E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55029E+03  0.57366E+03  0.52013E+03  0.30973E+03
 0.10530E+03  0.54945E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55004E+03  0.57339E+03  0.52005E+03  0.30978E+03
 0.10540E+03  0.54921E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54979E+03  0.57312E+03  0.51997E+03  0.30983E+03
 0.10550E+03  0.54896E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54954E+03  0.57286E+03  0.51989E+03  0.30989E+03
 0.10560E+03  0.54872E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54930E+03  0.57259E+03  0.51981E+03  0.30994E+03
 0.10570E+03  0.54847E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54905E+03  0.57232E+03  0.51973E+03  0.30999E+03
 0.10580E+03  0.54823E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54881E+03  0.57205E+03  0.51965E+03  0.31004E+03
 0.10590E+03  0.54798E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54856E+03  0.57179E+03  0.51956E+03  0.31010E+03
 0.10600E+03  0.54774E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54832E+03  0.57152E+03  0.51948E+03  0.31015E+03
 0.10610E+03  0.54750E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54808E+03  0.57126E+03  0.51940E+03  0.31020E+03
 0.10620E+03  0.54725E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54783E+03  0.57100E+03  0.51932E+03  0.31025E+03
 0.10630E+03  0.54701E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54759E+03  0.57073E+03  0.51923E+03  0.31031E+03
 0.10640E+03  0.54677E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54735E+03  0.57047E+03  0.51915E+03  0.31036E+03
 0.10650E+03  0.54653E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54711E+03  0.57021E+03  0.51907E+03  0.31042E+03
 0.10660E+03  0.54629E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54687E+03  0.56995E+03  0.51899E+03  0.31047E+03
 0.10670E+03  0.54605E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54663E+03  0.56968E+03  0.51890E+03  0.31052E+03
 0.10680E+03  0.54581E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54639E+03  0.56942E+03  0.51882E+03  0.31058E+03
 0.10690E+03  0.54558E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54615E+03  0.56916E+03  0.51874E+03  0.31063E+03
 0.10700E+03  0.54534E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54591E+03  0.56890E+03  0.51865E+03  0.31069E+03
 0.10710E+03  0.54510E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54567E+03  0.56865E+03  0.51857E+03  0.31074E+03
 0.10720E+03  0.54486E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54543E+03  0.56839E+03  0.51848E+03  0.31079E+03
 0.10730E+03  0.54463E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54520E+03  0.56813E+03  0.51840E+03  0.31085E+03
 0.10740E+03  0.54439E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54496E+03  0.56787E+03  0.51832E+03  0.31090E+03
 0.10750E+03  0.54416E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54472E+03  0.56762E+03  0.51823E+03  0.31096E+03
 0.10760E+03  0.54392E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54449E+03  0.56736E+03  0.51815E+03  0.31101E+03
 0.10770E+03  0.54369E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54425E+03  0.56711E+03  0.51806E+03  0.31107E+03
 0.10780E+03  0.54346E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54402E+03  0.56685E+03  0.51798E+03  0.31112E+03
 0.10790E+03  0.54322E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54378E+03  0.56660E+03  0.51789E+03  0.31118E+03
 0.10800E+03  0.54299E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54355E+03  0.56634E+03  0.51781E+03  0.31124E+03
 0.10810E+03  0.54276E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54332E+03  0.56609E+03  0.51772E+03  0.31129E+03
 0.10820E+03  0.54252E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54308E+03  0.56584E+03  0.51763E+03  0.31135E+03
 0.10830E+03  0.54229E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54285E+03  0.56558E+03  0.51755E+03  0.31140E+03
 0.10840E+03  0.54206E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54262E+03  0.56533E+03  0.51746E+03  0.31146E+03
 0.10850E+03  0.54183E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54239E+03  0.56508E+03  0.51738E+03  0.31151E+03
 0.10860E+03  0.54160E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54216E+03  0.56483E+03  0.51729E+03  0.31157E+03
 0.10870E+03  0.54138E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54193E+03  0.56458E+03  0.51721E+03  0.31163E+03
 0.10880E+03  0.54115E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54170E+03  0.56433E+03  0.51712E+03  0.31169E+03
 0.10890E+03  0.54092E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54147E+03  0.56408E+03  0.51703E+03  0.31174E+03
 0.10900E+03  0.54069E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54124E+03  0.56383E+03  0.51695E+03  0.31180E+03
 0.10910E+03  0.54046E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54101E+03  0.56358E+03  0.51686E+03  0.31186E+03
 0.10920E+03  0.54024E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54078E+03  0.56333E+03  0.51677E+03  0.31191E+03
 0.10930E+03  0.54001E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54056E+03  0.56309E+03  0.51669E+03  0.31197E+03
 0.10940E+03  0.53978E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54033E+03  0.56284E+03  0.51660E+03  0.31203E+03
 0.10950E+03  0.53956E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.54011E+03  0.56259E+03  0.51651E+03  0.31209E+03
 0.10960E+03  0.53934E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53988E+03  0.56235E+03  0.51643E+03  0.31214E+03
 0.10970E+03  0.53911E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53965E+03  0.56210E+03  0.51634E+03  0.31220E+03
 0.10980E+03  0.53889E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53943E+03  0.56185E+03  0.51625E+03  0.31226E+03
 0.10990E+03  0.53866E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53921E+03  0.56161E+03  0.51616E+03  0.31232E+03
 0.11000E+03  0.53844E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53898E+03  0.56136E+03  0.51608E+03  0.31238E+03
 0.11010E+03  0.53822E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53876E+03  0.56112E+03  0.51599E+03  0.31244E+03
 0.11020E+03  0.53800E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53853E+03  0.56088E+03  0.51590E+03  0.31249E+03
 0.11030E+03  0.53777E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53831E+03  0.56063E+03  0.51582E+03  0.31255E+03
 0.11040E+03  0.53755E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53809E+03  0.56039E+03  0.51573E+03  0.31261E+03
 0.11050E+03  0.53733E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53787E+03  0.56014E+03  0.51564E+03  0.31267E+03
 0.11060E+03  0.53711E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53765E+03  0.55990E+03  0.51555E+03  0.31273E+03
 0.11070E+03  0.53689E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53743E+03  0.55966E+03  0.51546E+03  0.31279E+03
 0.11080E+03  0.53667E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53721E+03  0.55942E+03  0.51537E+03  0.31285E+03
 0.11090E+03  0.53646E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53699E+03  0.55917E+03  0.51529E+03  0.31291E+03
 0.11100E+03  0.53624E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53677E+03  0.55893E+03  0.51520E+03  0.31297E+03
 0.11110E+03  0.53602E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53655E+03  0.55869E+03  0.51511E+03  0.31303E+03
 0.11120E+03  0.53580E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53633E+03  0.55845E+03  0.51502E+03  0.31309E+03
 0.11130E+03  0.53559E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53612E+03  0.55821E+03  0.51493E+03  0.31315E+03
 0.11140E+03  0.53537E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53590E+03  0.55796E+03  0.51484E+03  0.31321E+03
 0.11150E+03  0.53515E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53568E+03  0.55772E+03  0.51475E+03  0.31327E+03
 0.11160E+03  0.53494E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53546E+03  0.55748E+03  0.51466E+03  0.31333E+03
 0.11170E+03  0.53472E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53525E+03  0.55724E+03  0.51458E+03  0.31339E+03
 0.11180E+03  0.53451E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53503E+03  0.55700E+03  0.51449E+03  0.31345E+03
 0.11190E+03  0.53429E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53482E+03  0.55676E+03  0.51440E+03  0.31351E+03
 0.11200E+03  0.53408E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53460E+03  0.55651E+03  0.51431E+03  0.31357E+03
 0.11210E+03  0.53387E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53439E+03  0.55627E+03  0.51422E+03  0.31363E+03
 0.11220E+03  0.53365E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53417E+03  0.55603E+03  0.51413E+03  0.31369E+03
 0.11230E+03  0.53344E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53396E+03  0.55578E+03  0.51404E+03  0.31375E+03
 0.11240E+03  0.53323E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53375E+03  0.55554E+03  0.51395E+03  0.31382E+03
 0.11250E+03  0.53302E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53353E+03  0.55529E+03  0.51386E+03  0.31388E+03
 0.11260E+03  0.53280E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53332E+03  0.55504E+03  0.51377E+03  0.31394E+03
 0.11270E+03  0.53259E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53311E+03  0.55479E+03  0.51368E+03  0.31400E+03
 0.11280E+03  0.53238E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53290E+03  0.55455E+03  0.51359E+03  0.31406E+03
 0.11290E+03  0.53217E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53269E+03  0.55430E+03  0.51350E+03  0.31412E+03
 0.11300E+03  0.53196E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53248E+03  0.55405E+03  0.51341E+03  0.31419E+03
 0.11310E+03  0.53175E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53227E+03  0.55380E+03  0.51332E+03  0.31425E+03
 0.11320E+03  0.53154E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53206E+03  0.55355E+03  0.51323E+03  0.31431E+03
 0.11330E+03  0.53134E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53185E+03  0.55330E+03  0.51314E+03  0.31437E+03
 0.11340E+03  0.53113E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53164E+03  0.55305E+03  0.51305E+03  0.31444E+03
 0.11350E+03  0.53092E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53143E+03  0.55280E+03  0.51296E+03  0.31450E+03
 0.11360E+03  0.53071E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53122E+03  0.55256E+03  0.51287E+03  0.31456E+03
 0.11370E+03  0.53050E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53101E+03  0.55231E+03  0.51278E+03  0.31462E+03
 0.11380E+03  0.53029E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53080E+03  0.55207E+03  0.51269E+03  0.31469E+03
 0.11390E+03  0.53009E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53060E+03  0.55183E+03  0.51260E+03  0.31475E+03
 0.11400E+03  0.52988E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53039E+03  0.55158E+03  0.51250E+03  0.31481E+03
 0.11410E+03  0.52967E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.53018E+03  0.55134E+03  0.51241E+03  0.31488E+03
 0.11420E+03  0.52947E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52997E+03  0.55110E+03  0.51232E+03  0.31494E+03
 0.11430E+03  0.52926E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52977E+03  0.55086E+03  0.51223E+03  0.31500E+03
 0.11440E+03  0.52906E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52956E+03  0.55062E+03  0.51214E+03  0.31507E+03
 0.11450E+03  0.52885E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52936E+03  0.55039E+03  0.51205E+03  0.31513E+03
 0.11460E+03  0.52865E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52915E+03  0.55015E+03  0.51196E+03  0.31520E+03
 0.11470E+03  0.52844E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52894E+03  0.54991E+03  0.51187E+03  0.31526E+03
 0.11480E+03  0.52824E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52874E+03  0.54968E+03  0.51178E+03  0.31532E+03
 0.11490E+03  0.52804E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52853E+03  0.54944E+03  0.51169E+03  0.31539E+03
 0.11500E+03  0.52783E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52833E+03  0.54921E+03  0.51159E+03  0.31545E+03
 0.11510E+03  0.52763E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52813E+03  0.54898E+03  0.51150E+03  0.31552E+03
 0.11520E+03  0.52743E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52792E+03  0.54874E+03  0.51141E+03  0.31558E+03
 0.11530E+03  0.52722E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52772E+03  0.54851E+03  0.51132E+03  0.31565E+03
 0.11540E+03  0.52702E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52752E+03  0.54828E+03  0.51123E+03  0.31571E+03
 0.11550E+03  0.52682E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52731E+03  0.54805E+03  0.51113E+03  0.31578E+03
 0.11560E+03  0.52662E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52711E+03  0.54782E+03  0.51104E+03  0.31584E+03
 0.11570E+03  0.52642E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52691E+03  0.54759E+03  0.51095E+03  0.31591E+03
 0.11580E+03  0.52622E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52671E+03  0.54736E+03  0.51086E+03  0.31597E+03
 0.11590E+03  0.52602E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52651E+03  0.54714E+03  0.51077E+03  0.31604E+03
 0.11600E+03  0.52582E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52631E+03  0.54691E+03  0.51068E+03  0.31610E+03
 0.11610E+03  0.52562E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52611E+03  0.54668E+03  0.51058E+03  0.31617E+03
 0.11620E+03  0.52542E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52591E+03  0.54646E+03  0.51049E+03  0.31623E+03
 0.11630E+03  0.52522E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52571E+03  0.54623E+03  0.51040E+03  0.31630E+03
 0.11640E+03  0.52502E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52551E+03  0.54601E+03  0.51031E+03  0.31637E+03
 0.11650E+03  0.52483E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52531E+03  0.54578E+03  0.51021E+03  0.31643E+03
 0.11660E+03  0.52463E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52511E+03  0.54556E+03  0.51012E+03  0.31650E+03
 0.11670E+03  0.52443E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52492E+03  0.54534E+03  0.51003E+03  0.31656E+03
 0.11680E+03  0.52424E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52472E+03  0.54512E+03  0.50994E+03  0.31663E+03
 0.11690E+03  0.52404E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52452E+03  0.54490E+03  0.50984E+03  0.31670E+03
 0.11700E+03  0.52384E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52433E+03  0.54468E+03  0.50975E+03  0.31676E+03
 0.11710E+03  0.52365E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52413E+03  0.54446E+03  0.50966E+03  0.31683E+03
 0.11720E+03  0.52345E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52393E+03  0.54424E+03  0.50956E+03  0.31690E+03
 0.11730E+03  0.52326E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52374E+03  0.54402E+03  0.50947E+03  0.31696E+03
 0.11740E+03  0.52307E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52354E+03  0.54380E+03  0.50938E+03  0.31703E+03
 0.11750E+03  0.52287E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52335E+03  0.54358E+03  0.50929E+03  0.31710E+03
 0.11760E+03  0.52268E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52316E+03  0.54337E+03  0.50919E+03  0.31716E+03
 0.11770E+03  0.52249E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52296E+03  0.54315E+03  0.50910E+03  0.31723E+03
 0.11780E+03  0.52229E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52277E+03  0.54293E+03  0.50901E+03  0.31730E+03
 0.11790E+03  0.52210E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52258E+03  0.54272E+03  0.50891E+03  0.31737E+03
 0.11800E+03  0.52191E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52239E+03  0.54250E+03  0.50882E+03  0.31743E+03
 0.11810E+03  0.52172E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52220E+03  0.54229E+03  0.50873E+03  0.31750E+03
 0.11820E+03  0.52153E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52200E+03  0.54208E+03  0.50863E+03  0.31757E+03
 0.11830E+03  0.52134E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52181E+03  0.54186E+03  0.50854E+03  0.31764E+03
 0.11840E+03  0.52115E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52162E+03  0.54165E+03  0.50845E+03  0.31770E+03
 0.11850E+03  0.52096E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52143E+03  0.54144E+03  0.50835E+03  0.31777E+03
 0.11860E+03  0.52077E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52125E+03  0.54123E+03  0.50826E+03  0.31784E+03
 0.11870E+03  0.52059E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52106E+03  0.54101E+03  0.50817E+03  0.31791E+03
 0.11880E+03  0.52040E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52087E+03  0.54080E+03  0.50807E+03  0.31798E+03
 0.11890E+03  0.52021E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52068E+03  0.54059E+03  0.50798E+03  0.31804E+03
 0.11900E+03  0.52002E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52049E+03  0.54038E+03  0.50789E+03  0.31811E+03
 0.11910E+03  0.51984E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52031E+03  0.54018E+03  0.50779E+03  0.31818E+03
 0.11920E+03  0.51965E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.52012E+03  0.53997E+03  0.50770E+03  0.31825E+03
 0.11930E+03  0.51947E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51993E+03  0.53976E+03  0.50761E+03  0.31832E+03
 0.11940E+03  0.51928E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51975E+03  0.53955E+03  0.50751E+03  0.31839E+03
 0.11950E+03  0.51910E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51956E+03  0.53935E+03  0.50742E+03  0.31845E+03
 0.11960E+03  0.51891E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51938E+03  0.53914E+03  0.50733E+03  0.31852E+03
 0.11970E+03  0.51873E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51919E+03  0.53893E+03  0.50723E+03  0.31859E+03
 0.11980E+03  0.51855E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51901E+03  0.53873E+03  0.50714E+03  0.31866E+03
 0.11990E+03  0.51836E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51883E+03  0.53852E+03  0.50705E+03  0.31873E+03
 0.12000E+03  0.51818E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.51864E+03  0.53832E+03  0.50695E+03  0.31880E+03
